track_id,name,composer,album_id,media_type_id,genre_id,milliseconds,bytes,unit_price
1159,Dust N' Bones,,91,2,1,298374,5053742,0.99
1160,Live and Let Die,,91,2,1,184016,3203390,0.99
1161,Don't Cry (Original),,91,2,1,284744,4833259,0.99
1162,Perfect Crime,,91,2,1,143637,2550030,0.99
1163,You Ain't the First,,91,2,1,156268,2754414,0.99
1164,Bad Obsession,,91,2,1,328282,5537678,0.99
1165,Back off Bitch,,91,2,1,303436,5135662,0.99
1166,Double Talkin' Jive,,91,2,1,203637,3520862,0.99
1167,November Rain,,91,2,1,537540,8923566,0.99
1168,The Garden,,91,2,1,322175,5438862,0.99
1169,Garden of Eden,,91,2,1,161539,2839694,0.99
1170,Don't Damn Me,,91,2,1,318901,5385886,0.99
1171,Bad Apples,,91,2,1,268351,4567966,0.99
1172,Dead Horse,,91,2,1,257600,4394014,0.99
1173,Coma,,91,2,1,616511,10201342,0.99
1174,Civil War,Duff McKagan/Slash/W. Axl Rose,92,1,3,461165,15046579,0.99
1175,14 Years,Izzy Stradlin'/W. Axl Rose,92,1,3,261355,8543664,0.99
1176,Yesterdays,Billy/Del James/W. Axl Rose/West Arkeen,92,1,3,196205,6398489,0.99
1177,Knockin' On Heaven's Door,Bob Dylan,92,1,3,336457,10986716,0.99
1178,Get In The Ring,Duff McKagan/Slash/W. Axl Rose,92,1,3,341054,11134105,0.99
1179,Shotgun Blues,W. Axl Rose,92,1,3,203206,6623916,0.99
1180,Breakdown,W. Axl Rose,92,1,3,424960,13978284,0.99
1181,Pretty Tied Up,Izzy Stradlin',92,1,3,287477,9408754,0.99
1182,Locomotive,Slash/W. Axl Rose,92,1,3,522396,17236842,0.99
1183,So Fine,Duff McKagan,92,1,3,246491,8039484,0.99
1184,Estranged,W. Axl Rose,92,1,3,563800,18343787,0.99
1187,My World,W. Axl Rose,92,1,3,84532,2764045,0.99
1188,Colibri,Richard Bull,93,1,2,361012,12055329,0.99
1189,Love Is The Colour,R. Carless,93,1,2,251585,8419165,0.99
1190,Magnetic Ocean,Patrick Claher/Richard Bull,93,1,2,321123,10720741,0.99
1191,Deep Waters,Richard Bull,93,1,2,396460,13075359,0.99
1192,L'Arc En Ciel De Miles,Kevin Robinson/Richard Bull,93,1,2,242390,8053997,0.99
1193,Gypsy,Kevin Robinson,93,1,2,330997,11083374,0.99
1194,Journey Into Sunlight,Jean Paul Maunick,93,1,2,249756,8241177,0.99
1195,Sunchild,Graham Harvey,93,1,2,259970,8593143,0.99
1196,Millenium,Maxton Gig Beesley Jnr.,93,1,2,379167,12511939,0.99
1197,Thinking 'Bout Tomorrow,Fayyaz Virgi/Richard Bull,93,1,2,355395,11865384,0.99
1198,Jacob's Ladder,Julian Crampton,93,1,2,367647,12201595,0.99
1199,She Wears Black,G Harvey/R Hope-Taylor,93,1,2,528666,17617944,0.99
1200,Dark Side Of The Cog,Jean Paul Maunick,93,1,2,377155,12491122,0.99
1201,Different World,,94,2,1,258692,4383764,0.99
1202,These Colours Don't Run,,94,2,1,412152,6883500,0.99
1203,Brighter Than a Thousand Suns,,94,2,1,526255,8721490,0.99
1204,The Pilgrim,,94,2,1,307593,5172144,0.99
1205,The Longest Day,,94,2,1,467810,7785748,0.99
1206,Out of the Shadows,,94,2,1,336896,5647303,0.99
1207,The Reincarnation of Benjamin Breeg,,94,2,1,442106,7367736,0.99
1208,For the Greater Good of God,,94,2,1,564893,9367328,0.99
1209,Lord of Light,,94,2,1,444614,7393698,0.99
1210,The Legacy,,94,2,1,562966,9314287,0.99
1211,Hallowed Be Thy Name (Live) [Non Album Bonus Track],,94,2,1,431262,7205816,0.99
1212,The Number Of The Beast,Steve Harris,95,1,3,294635,4718897,0.99
1213,The Trooper,Steve Harris,95,1,3,235311,3766272,0.99
1214,Prowler,Steve Harris,95,1,3,255634,4091904,0.99
1215,Transylvania,Steve Harris,95,1,3,265874,4255744,0.99
1216,Remember Tomorrow,Paul Di'Anno/Steve Harris,95,1,3,352731,5648438,0.99
1217,Where Eagles Dare,Steve Harris,95,1,3,289358,4630528,0.99
1218,Sanctuary,David Murray/Paul Di'Anno/Steve Harris,95,1,3,293250,4694016,0.99
1219,Running Free,Paul Di'Anno/Steve Harris,95,1,3,228937,3663872,0.99
1220,Run To The Hilss,Steve Harris,95,1,3,237557,3803136,0.99
1221,2 Minutes To Midnight,Adrian Smith/Bruce Dickinson,95,1,3,337423,5400576,0.99
1222,Iron Maiden,Steve Harris,95,1,3,324623,5195776,0.99
1223,Hallowed Be Thy Name,Steve Harris,95,1,3,471849,7550976,0.99
1224,Be Quick Or Be Dead,Bruce Dickinson/Janick Gers,96,1,3,196911,3151872,0.99
1225,From Here To Eternity,Steve Harris,96,1,3,259866,4159488,0.99
1226,Can I Play With Madness,Adrian Smith/Bruce Dickinson/Steve Harris,96,1,3,282488,4521984,0.99
1227,Wasting Love,Bruce Dickinson/Janick Gers,96,1,3,347846,5566464,0.99
1228,Tailgunner,Bruce Dickinson/Steve Harris,96,1,3,249469,3993600,0.99
1229,The Evil That Men Do,Adrian Smith/Bruce Dickinson/Steve Harris,96,1,3,325929,5216256,0.99
1230,Afraid To Shoot Strangers,Steve Harris,96,1,3,407980,6529024,0.99
1231,Bring Your Daughter... To The Slaughter,Bruce Dickinson,96,1,3,317727,5085184,0.99
1232,Heaven Can Wait,Steve Harris,96,1,3,448574,7178240,0.99
1233,The Clairvoyant,Steve Harris,96,1,3,269871,4319232,0.99
1234,Fear Of The Dark,Steve Harris,96,1,3,431333,6906078,0.99
1235,The Wicker Man,Adrian Smith/Bruce Dickinson/Steve Harris,97,1,1,275539,11022464,0.99
1236,Ghost Of The Navigator,Bruce Dickinson/Janick Gers/Steve Harris,97,1,1,410070,16404608,0.99
1237,Brave New World,Bruce Dickinson/David Murray/Steve Harris,97,1,1,378984,15161472,0.99
1238,Blood Brothers,Steve Harris,97,1,1,434442,17379456,0.99
1239,The Mercenary,Janick Gers/Steve Harris,97,1,1,282488,11300992,0.99
1240,Dream Of Mirrors,Janick Gers/Steve Harris,97,1,1,561162,22448256,0.99
1241,The Fallen Angel,Adrian Smith/Steve Harris,97,1,1,240718,9629824,0.99
1242,The Nomad,David Murray/Steve Harris,97,1,1,546115,21846144,0.99
1243,Out Of The Silent Planet,Bruce Dickinson/Janick Gers/Steve Harris,97,1,1,385541,15423616,0.99
1244,The Thin Line Between Love & Hate,David Murray/Steve Harris,97,1,1,506801,20273280,0.99
1245,Wildest Dreams,Adrian Smith/Steve Harris,98,1,13,232777,9312384,0.99
1246,Rainmaker,Bruce Dickinson/David Murray/Steve Harris,98,1,13,228623,9146496,0.99
1247,No More Lies,Steve Harris,98,1,13,441782,17672320,0.99
1248,Montsegur,Bruce Dickinson/Janick Gers/Steve Harris,98,1,13,350484,14020736,0.99
1249,Dance Of Death,Janick Gers/Steve Harris,98,1,13,516649,20670727,0.99
1250,Gates Of Tomorrow,Bruce Dickinson/Janick Gers/Steve Harris,98,1,13,312032,12482688,0.99
1251,New Frontier,Adrian Smith/Bruce Dickinson/Nicko McBrain,98,1,13,304509,12181632,0.99
1252,Paschendale,Adrian Smith/Steve Harris,98,1,13,508107,20326528,0.99
1253,Face In The Sand,Adrian Smith/Bruce Dickinson/Steve Harris,98,1,13,391105,15648948,0.99
1254,Age Of Innocence,David Murray/Steve Harris,98,1,13,370468,14823478,0.99
1255,Journeyman,Bruce Dickinson/David Murray/Steve Harris,98,1,13,427023,17082496,0.99
1256,Be Quick Or Be Dead,Bruce Dickinson/Janick Gers,99,1,1,204512,8181888,0.99
1257,From Here To Eternity,Steve Harris,99,1,1,218357,8739038,0.99
1258,Afraid To Shoot Strangers,Steve Harris,99,1,1,416496,16664589,0.99
1259,Fear Is The Key,Bruce Dickinson/Janick Gers,99,1,1,335307,13414528,0.99
1260,Childhood's End,Steve Harris,99,1,1,280607,11225216,0.99
1261,Wasting Love,Bruce Dickinson/Janick Gers,99,1,1,350981,14041216,0.99
1262,The Fugitive,Steve Harris,99,1,1,294112,11765888,0.99
1263,Chains Of Misery,Bruce Dickinson/David Murray,99,1,1,217443,8700032,0.99
1264,The Apparition,Janick Gers/Steve Harris,99,1,1,234605,9386112,0.99
1265,Judas Be My Guide,Bruce Dickinson/David Murray,99,1,1,188786,7553152,0.99
1266,Weekend Warrior,Janick Gers/Steve Harris,99,1,1,339748,13594678,0.99
1267,Fear Of The Dark,Steve Harris,99,1,1,436976,17483789,0.99
1268,01 - Prowler,Steve Harris,100,1,6,236173,5668992,0.99
1272,05 - Phantom of the Opera,Steve Harris,100,1,6,428016,10276872,0.99
1273,06 - Transylvania,Steve Harris,100,1,6,259343,6226048,0.99
1274,07 - Strange World,Steve Harris,100,1,6,332460,7981184,0.99
1275,08 - Charlotte the Harlot,Murray  Dave,100,1,6,252708,6066304,0.99
1276,09 - Iron Maiden,Steve Harris,100,1,6,216058,5189891,0.99
1277,The Ides Of March,Steve Harris,101,1,13,105926,2543744,0.99
1278,Wrathchild,Steve Harris,101,1,13,174471,4188288,0.99
1279,Murders In The Rue Morgue,Steve Harris,101,1,13,258377,6205786,0.99
1280,Another Life,Steve Harris,101,1,13,203049,4874368,0.99
1281,Genghis Khan,Steve Harris,101,1,13,187141,4493440,0.99
1283,Killers,Steve Harris,101,1,13,300956,7227440,0.99
1284,Prodigal Son,Steve Harris,101,1,13,372349,8937600,0.99
1285,Purgatory,Steve Harris,101,1,13,200150,4804736,0.99
1286,Drifter,Steve Harris,101,1,13,288757,6934660,0.99
1287,Intro- Churchill S Speech,,102,1,13,48013,1154488,0.99
1288,Aces High,,102,1,13,276375,6635187,0.99
1289,2 Minutes To Midnight,Smith/Dickinson,102,1,3,366550,8799380,0.99
1290,The Trooper,Harris,102,1,3,268878,6455255,0.99
1291,Revelations,Dickinson,102,1,3,371826,8926021,0.99
1292,Flight Of Icarus,Smith/Dickinson,102,1,3,229982,5521744,0.99
1293,Rime Of The Ancient Mariner,,102,1,3,789472,18949518,0.99
1294,Powerslave,,102,1,3,454974,10921567,0.99
1295,The Number Of The Beast,Harris,102,1,3,275121,6605094,0.99
1296,Hallowed Be Thy Name,Harris,102,1,3,451422,10836304,0.99
1297,Iron Maiden,Harris,102,1,3,261955,6289117,0.99
1298,Run To The Hills,Harris,102,1,3,231627,5561241,0.99
1299,Running Free,Harris/Di Anno,102,1,3,204617,4912986,0.99
1300,Wrathchild,Steve Harris,102,1,13,183666,4410181,0.99
1301,Acacia Avenue,,102,1,13,379872,9119118,0.99
1302,Children Of The Damned,Steve Harris,102,1,13,278177,6678446,0.99
1303,Die With Your Boots On,Adrian Smith/Bruce Dickinson/Steve Harris,102,1,13,314174,7542367,0.99
1304,Phantom Of The Opera,Steve Harris,102,1,13,441155,10589917,0.99
1305,Be Quick Or Be Dead,,103,1,1,233142,5599853,0.99
1306,The Number Of The Beast,,103,1,1,294008,7060625,0.99
1307,Wrathchild,,103,1,1,174106,4182963,0.99
1308,From Here To Eternity,,103,1,1,284447,6831163,0.99
1309,Can I Play With Madness,,103,1,1,213106,5118995,0.99
1310,Wasting Love,,103,1,1,336953,8091301,0.99
1311,Tailgunner,,103,1,1,247640,5947795,0.99
1312,The Evil That Men Do,,103,1,1,478145,11479913,0.99
1313,Afraid To Shoot Strangers,,103,1,1,412525,9905048,0.99
1314,Fear Of The Dark,,103,1,1,431542,10361452,0.99
1315,Bring Your Daughter... To The Slaughter...,,104,1,1,376711,9045532,0.99
1316,The Clairvoyant,,104,1,1,262426,6302648,0.99
1317,Heaven Can Wait,,104,1,1,440555,10577743,0.99
1318,Run To The Hills,,104,1,1,235859,5665052,0.99
1319,2 Minutes To Midnight,Adrian Smith/Bruce Dickinson,104,1,1,338233,8122030,0.99
1320,Iron Maiden,,104,1,1,494602,11874875,0.99
1321,Hallowed Be Thy Name,,104,1,1,447791,10751410,0.99
1322,The Trooper,,104,1,1,232672,5588560,0.99
1323,Sanctuary,,104,1,1,318511,7648679,0.99
1324,Running Free,,104,1,1,474017,11380851,0.99
1325,Tailgunner,Bruce Dickinson/Steve Harris,105,1,3,255582,4089856,0.99
1326,Holy Smoke,Bruce Dickinson/Steve Harris,105,1,3,229459,3672064,0.99
1327,No Prayer For The Dying,Steve Harris,105,1,3,263941,4225024,0.99
1328,Public Enema Number One,Bruce Dickinson/David Murray,105,1,3,254197,4071587,0.99
1329,Fates Warning,David Murray/Steve Harris,105,1,3,250853,4018088,0.99
1330,The Assassin,Steve Harris,105,1,3,258768,4141056,0.99
1331,Run Silent Run Deep,Bruce Dickinson/Steve Harris,105,1,3,275408,4407296,0.99
1332,Hooks In You,Adrian Smith/Bruce Dickinson,105,1,3,247510,3960832,0.99
1334,Mother Russia,Steve Harris,105,1,3,332617,5322752,0.99
1335,Where Eagles Dare,Steve Harris,106,1,3,369554,5914624,0.99
1336,Revelations,Bruce Dickinson,106,1,3,408607,6539264,0.99
1337,Flight Of The Icarus,Adrian Smith/Bruce Dickinson,106,1,3,230269,3686400,0.99
1338,Die With Your Boots On,Adrian Smith/Bruce Dickinson/Steve Harris,106,1,3,325694,5212160,0.99
1339,The Trooper,Steve Harris,106,1,3,251454,4024320,0.99
1340,Still Life,David Murray/Steve Harris,106,1,3,294347,4710400,0.99
1341,Quest For Fire,Steve Harris,106,1,3,221309,3543040,0.99
1342,Sun And Steel,Adrian Smith/Bruce Dickinson,106,1,3,206367,3306324,0.99
1343,To Tame A Land,Steve Harris,106,1,3,445283,7129264,0.99
1344,Aces High,Harris,107,1,3,269531,6472088,0.99
1345,2 Minutes To Midnight,Smith/Dickinson,107,1,3,359810,8638809,0.99
1346,Losfer Words,Steve Harris,107,1,3,252891,6074756,0.99
1347,Flash of The Blade,Dickinson,107,1,3,242729,5828861,0.99
1348,Duelists,Steve Harris,107,1,3,366471,8800686,0.99
1349,Back in the Village,Dickinson/Smith,107,1,3,320548,7696518,0.99
1350,Powerslave,Dickinson,107,1,3,407823,9791106,0.99
1351,Rime of the Ancient Mariner,Harris,107,1,3,816509,19599577,0.99
1352,Intro,,108,1,3,115931,4638848,0.99
1353,The Wicker Man,Adrian Smith/Bruce Dickinson/Steve Harris,108,1,3,281782,11272320,0.99
1354,Ghost Of The Navigator,Bruce Dickinson/Janick Gers/Steve Harris,108,1,3,408607,16345216,0.99
1355,Brave New World,Bruce Dickinson/David Murray/Steve Harris,108,1,3,366785,14676148,0.99
1356,Wrathchild,Steve Harris,108,1,3,185808,7434368,0.99
1357,2 Minutes To Midnight,Adrian Smith/Bruce Dickinson,108,1,3,386821,15474816,0.99
1358,Blood Brothers,Steve Harris,108,1,3,435513,17422464,0.99
1359,Sign Of The Cross,Steve Harris,108,1,3,649116,25966720,0.99
1360,The Mercenary,Janick Gers/Steve Harris,108,1,3,282697,11309184,0.99
1361,The Trooper,Steve Harris,108,1,3,273528,10942592,0.99
1362,Dream Of Mirrors,Janick Gers/Steve Harris,109,1,1,578324,23134336,0.99
1363,The Clansman,Steve Harris,109,1,1,559203,22370432,0.99
1364,The Evil That Men Do,Adrian Smith/Bruce Dickinson/Steve Harris,109,1,3,280737,11231360,0.99
1365,Fear Of The Dark,Steve Harris,109,1,1,460695,18430080,0.99
1366,Iron Maiden,Steve Harris,109,1,1,351869,14076032,0.99
1367,The Number Of The Beast,Steve Harris,109,1,1,300434,12022107,0.99
1368,Hallowed Be Thy Name,Steve Harris,109,1,1,443977,17760384,0.99
1369,Sanctuary,David Murray/Paul Di'Anno/Steve Harris,109,1,1,317335,12695680,0.99
1370,Run To The Hills,Steve Harris,109,1,1,292179,11688064,0.99
1371,Moonchild,Adrian Smith; Bruce Dickinson,110,1,3,340767,8179151,0.99
1372,Infinite Dreams,Steve Harris,110,1,3,369005,8858669,0.99
1373,Can I Play With Madness,Adrian Smith; Bruce Dickinson; Steve Harris,110,1,3,211043,5067867,0.99
1374,The Evil That Men Do,Adrian Smith; Bruce Dickinson; Steve Harris,110,1,3,273998,6578930,0.99
1375,Seventh Son of a Seventh Son,Steve Harris,110,1,3,593580,14249000,0.99
1376,The Prophecy,Dave Murray; Steve Harris,110,1,3,305475,7334450,0.99
1377,The Clairvoyant,Adrian Smith; Bruce Dickinson; Steve Harris,110,1,3,267023,6411510,0.99
1378,Only the Good Die Young,Bruce Dickinson; Harris,110,1,3,280894,6744431,0.99
1379,Caught Somewhere in Time,Steve Harris,111,1,3,445779,10701149,0.99
1380,Wasted Years,Adrian Smith,111,1,3,307565,7384358,0.99
1381,Sea of Madness,Adrian Smith,111,1,3,341995,8210695,0.99
1382,Heaven Can Wait,Steve Harris,111,1,3,441417,10596431,0.99
1383,Stranger in a Strange Land,Adrian Smith,111,1,3,344502,8270899,0.99
1384,Alexander the Great,Steve Harris,111,1,3,515631,12377742,0.99
1385,De Ja Vu,David Murray/Steve Harris,111,1,3,296176,7113035,0.99
1386,The Loneliness of the Long Dis,Steve Harris,111,1,3,391314,9393598,0.99
1387,22 Acacia Avenue,Adrian Smith/Steve Harris,112,1,3,395572,5542516,0.99
1388,Children of the Damned,Steve Harris,112,1,3,274364,3845631,0.99
1389,Gangland,Adrian Smith/Clive Burr/Steve Harris,112,1,3,228440,3202866,0.99
1390,Hallowed Be Thy Name,Steve Harris,112,1,3,428669,6006107,0.99
1391,Invaders,Steve Harris,112,1,3,203180,2849181,0.99
1392,Run to the Hills,Steve Harris,112,1,3,228884,3209124,0.99
1393,The Number Of The Beast,Steve Harris,112,1,1,293407,11737216,0.99
1394,The Prisoner,Adrian Smith/Steve Harris,112,1,3,361299,5062906,0.99
1395,Sign Of The Cross,Steve Harris,113,1,1,678008,27121792,0.99
1396,Lord Of The Flies,Janick Gers/Steve Harris,113,1,1,303699,12148864,0.99
1397,Man On The Edge,Blaze Bayley/Janick Gers,113,1,1,253413,10137728,0.99
1398,Fortunes Of War,Steve Harris,113,1,1,443977,17760384,0.99
1399,Look For The Truth,Blaze Bayley/Janick Gers/Steve Harris,113,1,1,310230,12411008,0.99
1400,The Aftermath,Blaze Bayley/Janick Gers/Steve Harris,113,1,1,380786,15233152,0.99
1401,Judgement Of Heaven,Steve Harris,113,1,1,312476,12501120,0.99
1402,Blood On The World's Hands,Steve Harris,113,1,1,357799,14313600,0.99
1403,The Edge Of Darkness,Blaze Bayley/Janick Gers/Steve Harris,113,1,1,399333,15974528,0.99
1404,2 A.M.,Blaze Bayley/Janick Gers/Steve Harris,113,1,1,337658,13511087,0.99
1405,The Unbeliever,Janick Gers/Steve Harris,113,1,1,490422,19617920,0.99
1406,Futureal,Blaze Bayley/Steve Harris,114,1,1,175777,7032960,0.99
1407,The Angel And The Gambler,Steve Harris,114,1,1,592744,23711872,0.99
1408,Lightning Strikes Twice,David Murray/Steve Harris,114,1,1,290377,11616384,0.99
1409,The Clansman,Steve Harris,114,1,1,539689,21592327,0.99
1410,When Two Worlds Collide,Blaze Bayley/David Murray/Steve Harris,114,1,1,377312,15093888,0.99
1411,The Educated Fool,Steve Harris,114,1,1,404767,16191616,0.99
1412,Don't Look To The Eyes Of A Stranger,Steve Harris,114,1,1,483657,19347584,0.99
1413,Como Estais Amigos,Blaze Bayley/Janick Gers,114,1,1,330292,13213824,0.99
1414,Please Please Please,James Brown/Johnny Terry,115,1,14,165067,5394585,0.99
1415,Think,Lowman Pauling,115,1,14,166739,5513208,0.99
1416,Night Train,Jimmy Forrest/Lewis C. Simpkins/Oscar Washington,115,1,14,212401,7027377,0.99
1417,Out Of Sight,Ted Wright,115,1,14,143725,4711323,0.99
1418,Papa's Got A Brand New Bag Pt.1,James Brown,115,1,14,127399,4174420,0.99
1419,I Got You (I Feel Good),James Brown,115,1,14,167392,5468472,0.99
1420,It's A Man's Man's Man's World,Betty Newsome/James Brown,115,1,14,168228,5541611,0.99
1421,Cold Sweat,Alfred Ellis/James Brown,115,1,14,172408,5643213,0.99
1422,"Say It Loud, I'm Black And I'm Proud Pt.1",Alfred Ellis/James Brown,115,1,14,167392,5478117,0.99
1423,Get Up (I Feel Like Being A) Sex Machine,Bobby Byrd/James Brown/Ron Lenhoff,115,1,14,316551,10498031,0.99
1424,Hey America,Addie William Jones/Nat Jones,115,1,14,218226,7187857,0.99
1425,Make It Funky Pt.1,Charles Bobbitt/James Brown,115,1,14,196231,6507782,0.99
1426,I'm A Greedy Man Pt.1,Charles Bobbitt/James Brown,115,1,14,217730,7251211,0.99
1427,Get On The Good Foot,Fred Wesley/James Brown/Joseph Mims,115,1,14,215902,7182736,0.99
1428,Get Up Offa That Thing,Deanna Brown/Deidra Jenkins/Yamma Brown,115,1,14,250723,8355989,0.99
1429,It's Too Funky In Here,Brad Shapiro/George Jackson/Robert Miller/Walter Shaw,115,1,14,239072,7973979,0.99
1430,Living In America,Charlie Midnight/Dan Hartman,115,1,14,282880,9432346,0.99
1431,I'm Real,Full Force/James Brown,115,1,14,334236,11183457,0.99
1432,Hot Pants Pt.1,Fred Wesley/James Brown,115,1,14,188212,6295110,0.99
1433,Soul Power (Live),James Brown,115,1,14,260728,8593206,0.99
1434,When You Gonna Learn (Digeridoo),"Jay Kay/Kay, Jay",116,1,1,230635,7655482,0.99
1435,Too Young To Die,"Smith, Toby",116,1,1,365818,12391660,0.99
1436,Hooked Up,"Smith, Toby",116,1,1,275879,9301687,0.99
1437,"If I Like It, I Do It","Gelder, Nick van",116,1,1,293093,9848207,0.99
1438,Music Of The Wind,"Smith, Toby",116,1,1,383033,12870239,0.99
1439,Emergency On Planet Earth,"Smith, Toby",116,1,1,245263,8117218,0.99
1440,"Whatever It Is, I Just Can't Stop","Jay Kay/Kay, Jay",116,1,1,247222,8249453,0.99
1441,Blow Your Mind,"Smith, Toby",116,1,1,512339,17089176,0.99
1442,Revolution 1993,"Smith, Toby",116,1,1,616829,20816872,0.99
1443,Didgin' Out,"Buchanan, Wallis",116,1,1,157100,5263555,0.99
1444,Canned Heat,Jay Kay,117,1,14,331964,11042037,0.99
1445,Planet Home,Jay Kay/Toby Smith,117,1,14,284447,9566237,0.99
1446,Black Capricorn Day,Jay Kay,117,1,14,341629,11477231,0.99
1447,Soul Education,Jay Kay/Toby Smith,117,1,14,255477,8575435,0.99
1448,Failling,Jay Kay/Toby Smith,117,1,14,225227,7503999,0.99
1449,Destitute Illusions,Derrick McKenzie/Jay Kay/Toby Smith,117,1,14,340218,11452651,0.99
1450,Supersonic,Jay Kay,117,1,14,315872,10699265,0.99
1451,Butterfly,Jay Kay/Toby Smith,117,1,14,268852,8947356,0.99
1452,Were Do We Go From Here,Jay Kay,117,1,14,313626,10504158,0.99
1453,King For A Day,Jay Kay/Toby Smith,117,1,14,221544,7335693,0.99
1454,Deeper Underground,Toby Smith,117,1,14,281808,9351277,0.99
1455,Just Another Story,Toby Smith,118,1,15,529684,17582818,0.99
1456,Stillness In Time,Toby Smith,118,1,15,257097,8644290,0.99
1457,Half The Man,Toby Smith,118,1,15,289854,9577679,0.99
1458,Light Years,Toby Smith,118,1,15,354560,11796244,0.99
1459,Manifest Destiny,Toby Smith,118,1,15,382197,12676962,0.99
1460,The Kids,Toby Smith,118,1,15,309995,10334529,0.99
1461,Mr. Moon,Stuard Zender/Toby Smith,118,1,15,329534,11043559,0.99
1462,Scam,Stuart Zender,118,1,15,422321,14019705,0.99
1463,Journey To Arnhemland,Toby Smith/Wallis Buchanan,118,1,15,322455,10843832,0.99
1464,Morning Glory,J. Kay/Jay Kay,118,1,15,384130,12777210,0.99
1465,Space Cowboy,J. Kay/Jay Kay,118,1,15,385697,12906520,0.99
1466,Last Chance,C. Cester/C. Muncey,119,1,4,112352,3683130,0.99
1467,Are You Gonna Be My Girl,C. Muncey/N. Cester,119,1,4,213890,6992324,0.99
1468,Rollover D.J.,C. Cester/N. Cester,119,1,4,196702,6406517,0.99
1469,Look What You've Done,N. Cester,119,1,4,230974,7517083,0.99
1470,Get What You Need,C. Cester/C. Muncey/N. Cester,119,1,4,247719,8043765,0.99
1471,Move On,C. Cester/N. Cester,119,1,4,260623,8519353,0.99
1472,Radio Song,C. Cester/C. Muncey/N. Cester,119,1,4,272117,8871509,0.99
1473,Get Me Outta Here,C. Cester/N. Cester,119,1,4,176274,5729098,0.99
1474,Cold Hard Bitch,C. Cester/C. Muncey/N. Cester,119,1,4,243278,7929610,0.99
1475,Come Around Again,C. Muncey/N. Cester,119,1,4,270497,8872405,0.99
1476,Take It Or Leave It,C. Muncey/N. Cester,119,1,4,142889,4643370,0.99
1477,Lazy Gun,C. Cester/N. Cester,119,1,4,282174,9186285,0.99
1478,Timothy,C. Cester,119,1,4,270341,8856507,0.99
1479,Foxy Lady,Jimi Hendrix,120,1,1,199340,6480896,0.99
1480,Manic Depression,Jimi Hendrix,120,1,1,222302,7289272,0.99
1481,Red House,Jimi Hendrix,120,1,1,224130,7285851,0.99
1482,Can You See Me,Jimi Hendrix,120,1,1,153077,4987068,0.99
1483,Love Or Confusion,Jimi Hendrix,120,1,1,193123,6329408,0.99
1484,I Don't Live Today,Jimi Hendrix,120,1,1,235311,7661214,0.99
1485,May This Be Love,Jimi Hendrix,120,1,1,191216,6240028,0.99
1486,Fire,Jimi Hendrix,120,1,1,164989,5383075,0.99
1487,Third Stone From The Sun,Jimi Hendrix,120,1,1,404453,13186975,0.99
1488,Remember,Jimi Hendrix,120,1,1,168150,5509613,0.99
1489,Are You Experienced?,Jimi Hendrix,120,1,1,254537,8292497,0.99
1490,Hey Joe,Billy Roberts,120,1,1,210259,6870054,0.99
1491,Stone Free,Jimi Hendrix,120,1,1,216293,7002331,0.99
1492,Purple Haze,Jimi Hendrix,120,1,1,171572,5597056,0.99
1493,51st Anniversary,Jimi Hendrix,120,1,1,196388,6398044,0.99
1494,The Wind Cries Mary,Jimi Hendrix,120,1,1,200463,6540638,0.99
1495,Highway Chile,Jimi Hendrix,120,1,1,212453,6887949,0.99
1496,Surfing with the Alien,,121,2,1,263707,4418504,0.99
1497,Ice 9,,121,2,1,239721,4036215,0.99
1498,Crushing Day,,121,2,1,314768,5232158,0.99
1499,"Always With Me, Always With You",,121,2,1,202035,3435777,0.99
1500,Satch Boogie,,121,2,1,193560,3300654,0.99
1501,Hill of the Skull,J. Satriani,121,2,1,108435,1944738,0.99
1502,Circles,,121,2,1,209071,3548553,0.99
1503,Lords of Karma,J. Satriani,121,2,1,288227,4809279,0.99
1504,Midnight,J. Satriani,121,2,1,102630,1851753,0.99
1505,Echo,J. Satriani,121,2,1,337570,5595557,0.99
1506,Engenho De Dentro,,122,1,7,310073,10211473,0.99
1507,Alcohol,,122,1,7,355239,12010478,0.99
1508,Mama Africa,,122,1,7,283062,9488316,0.99
1509,Salve Simpatia,,122,1,7,343484,11314756,0.99
1515,Menina Sarará,,122,1,7,191477,6393818,0.99
1516,Que Maravilha,,122,1,7,338076,10996656,0.99
1517,Santa Clara Clareou,,122,1,7,380081,12524725,0.99
1518,Filho Maravilha,,122,1,7,227526,7498259,0.99
1519,Taj Mahal,,122,1,7,289750,9502898,0.99
1520,Rapidamente,,123,1,7,252238,8470107,0.99
1521,As Dores do Mundo,Hyldon,123,1,7,255477,8537092,0.99
1522,Vou Pra Ai,,123,1,7,300878,10053718,0.99
1523,My Brother,,123,1,7,253231,8431821,0.99
1527,Dance Enquanto é Tempo,,123,1,7,229093,7583799,0.99
1528,A Tarde,,123,1,7,266919,8836127,0.99
1529,Always Be All Right,,123,1,7,128078,4299676,0.99
1530,Sem Sentido,,123,1,7,250462,8292108,0.99
1531,Onibusfobia,,123,1,7,315977,10474904,0.99
1547,Living After Midnight,,125,1,3,213289,7056785,0.99
1548,Breaking The Law (Live),,125,1,3,144195,4728246,0.99
1549,Hot Rockin',,125,1,3,197328,6509179,0.99
1550,Heading Out To The Highway (Live),,125,1,3,276427,9006022,0.99
1551,The Hellion,,125,1,3,41900,1351993,0.99
